TambonID,Lat,Long
460806,16.703,103.181
460807,16.523,103.199
460808,16.538,103.314
460809,16.74,103.175
460901,,
460902,16.728,103.55
460903,16.678,103.638
460904,16.8,103.605
460905,16.677,103.492
460906,16.751,103.619
460907,16.706,103.491
460908,16.683,103.538
461001,16.938,103.679
461002,16.841,103.637
461005,16.962,103.719
461006,16.881,103.673
461007,17.024,103.613
461009,16.803,103.655
461101,16.869,103.237
461102,16.87,103.188
461103,16.902,103.286
461104,16.843,103.115
461105,16.847,103.28
461106,16.869,103.366
461201,16.649,103.274
461202,16.728,103.376
461203,16.781,103.238
461204,16.77,103.422
461205,16.651,103.392
461206,16.701,103.223
461207,16.779,103.313
461208,16.678,103.307
461209,16.823,103.397
461301,16.705,103.754
461302,16.66,103.69
461303,16.819,103.7
461304,16.823,103.783
461305,16.759,103.679
461306,16.797,103.863
461307,16.738,103.706
461308,16.732,103.815
461401,16.758,103.912
461402,16.612,103.933
461403,16.675,103.909
461404,16.597,103.873
461501,16.954,103.522
461502,16.814,103.48
461503,16.814,103.546
461504,16.913,103.571
461601,16.808,104.07
461602,16.761,104.063
461603,16.733,103.989
461604,16.791,103.994
461605,16.688,103.97
461701,16.425,103.696
461702,16.471,103.773
461703,16.531,103.708
461704,16.475,103.639
461705,16.48,103.696
461801,16.257,103.463
461802,16.245,103.515
461803,16.285,103.435
461804,16.321,103.493
461805,16.215,103.468
470101,17.163,104.162
470102,17.26,104.014
470103,17.114,104.165
470104,17.053,104.196
470106,17.279,104.123
470107,17.269,104.207
470109,17.125,104.26
470111,17.096,104.24
470112,17.095,104.033
470113,17.177,104.017
470115,17.059,104.105
470116,17.147,104.095
470117,17.137,104.212
470118,17.337,104.072
470120,17.22,104.122
470121,17.133,104.294
470201,17.302,104.386
470202,17.352,104.287
470203,17.367,104.216
470204,17.379,104.378
470205,17.35,104.137
470301,17.051,103.762
470303,17.093,103.906
470305,17.1,103.696
470401,17.356,103.856
470402,17.341,103.911
470403,17.315,103.952
470404,17.226,103.917
470405,17.274,103.846
470406,17.342,103.796
470407,17.207,103.821
470408,17.367,103.981
470409,17.426,103.901
470410,17.435,104.007
470501,17.39,103.704
470502,17.405,103.665
470503,17.297,103.767
470504,17.406,103.765
470505,17.432,103.827
470601,17.232,103.642
470602,17.327,103.671
470603,17.319,103.543
470604,17.225,103.551
470605,17.276,103.527
470701,17.142,103.645
470702,17.18,103.749
470703,17.148,103.827
470704,17.155,103.712
470801,17.645,103.752
470802,17.473,103.73
470803,17.579,103.814
470804,17.526,103.86
470805,17.727,103.61
470806,17.641,103.651
470807,17.767,103.726
470808,17.536,103.68
470809,17.674,103.848
470810,17.787,103.593
470811,17.692,103.792
470812,17.593,103.748
470813,17.76,103.646
470814,17.724,103.76
470901,17.834,103.754
470902,17.841,103.859
470903,17.866,103.699
470904,17.775,103.842
471001,17.858,103.561
471002,17.855,103.48
471003,17.995,103.528
471004,17.985,103.584
471005,17.932,103.441
471006,17.795,103.416
471007,17.929,103.653
471008,17.796,103.487
471009,17.863,103.626
471101,17.572,104.013
471102,17.538,103.956
471103,17.63,103.926
471104,17.757,104.006
471105,17.759,103.961
471106,17.718,103.92
471107,17.495,103.987
471108,17.669,104.019
471201,17.448,103.462
471203,17.511,103.351
471204,17.441,103.385
471206,17.319,103.301
471207,17.538,103.4
471208,17.605,103.446
471210,17.377,103.383
471211,17.422,103.327
471212,17.368,103.33
471213,17.416,103.569
471214,17.456,103.63
471215,17.47,103.526
471216,17.345,103.564
471217,17.346,103.611
471220,17.494,103.579
471221,17.532,103.452
471301,17.35,103.449
471302,17.284,103.387
471303,17.362,103.54
471304,17.298,103.482
471401,16.944,104.242
471402,17.034,104.157
471403,16.973,104.116
471404,16.925,104.155
471501,17.01,104.257
471502,17,104.331
471503,17.096,104.32
471504,17.045,104.347
471601,17.699,103.524
471602,17.568,103.561
471603,17.602,103.528
471604,17.536,103.605
471605,17.706,103.443
471701,17.219,104.375
471702,17.268,104.239
471703,17.242,104.341
471704,17.196,104.234
471705,17.137,104.361
471801,16.883,103.918
471802,16.881,104.022
471803,16.972,103.859
471804,16.969,104.042
480101,17.409,104.781
480102,,
480103,17.401,104.65
480104,17.416,104.707
480105,17.338,104.545
480106,17.336,104.631
480107,17.461,104.725
480108,17.263,104.764
480109,17.157,104.784
480110,17.316,104.746
480111,17.21,104.709
480112,17.342,104.732
480113,17.207,104.782
480114,17.312,104.492
480115,17.344,104.69
480201,17.197,104.515
480202,17.128,104.587
480203,17.217,104.608
480204,17.145,104.465
480205,17.178,104.413
480206,17.247,104.492
480207,17.273,104.654
480208,17.121,104.523
480301,17.576,104.591
480302,17.534,104.598
480303,17.592,104.494
480304,17.636,104.433
480305,17.697,104.393
480306,17.756,104.316
480311,17.509,104.676
480312,17.468,104.635
480314,17.783,104.352
480401,17.967,104.215
480402,17.989,104.154
480403,17.876,104.217
480404,17.785,104.233
480408,17.943,104.182
480409,,
480501,16.939,104.72
480502,16.914,104.675
480503,17.148,104.695
480504,16.986,104.699
480505,17.137,104.744
480506,17.066,104.749
480507,17.097,104.743
480508,16.872,104.723
480509,16.839,104.67
480510,16.915,104.654
480511,17.059,104.726
480512,16.975,104.667
480601,17.081,104.644
480602,17.068,104.697
480603,17.007,104.589
480604,17.106,104.672
480605,17.046,104.628
480607,17.019,104.698
480608,17.019,104.66
480609,16.984,104.63
480701,16.897,104.495
480702,17.021,104.551
480703,16.989,104.468
480704,16.978,104.539
480705,16.909,104.54
480706,16.911,104.621
480707,16.897,104.383
480708,16.932,104.322
480709,17.063,104.551
480712,16.918,104.446
480713,16.937,104.369
480715,16.918,104.575
480801,17.641,104.289
480802,17.555,104.333
480803,17.548,104.232
480804,17.73,104.164
480805,17.633,104.196
480806,17.666,104.121
480807,17.619,104.354
480808,17.542,104.167
480809,17.712,104.3
480901,17.471,104.06
480902,17.424,104.071
480903,17.554,104.082
480904,17.507,104.145
480905,17.617,104.07
480906,17.503,104.052
481001,17.444,104.504
481002,17.482,104.368
481003,17.523,104.513
481004,,
481005,17.473,104.264
481006,17.409,104.424
481007,,
481101,17.845,104.037
481102,17.866,104.147
481103,17.798,104.108
481201,17.063,104.442
481202,17.065,104.482
481203,17.081,104.387
481204,17.091,104.491
490101,16.558,104.646
490102,16.53,104.724
490103,16.64,104.565
490104,16.619,104.693
490105,16.541,104.584
490106,16.631,104.476
490107,16.487,104.522
490108,16.455,104.785
490109,16.711,104.621
490110,16.494,104.667
490111,16.371,104.697
490112,16.687,104.5
490113,16.574,104.565
490201,16.306,104.582
490202,16.346,104.614
490203,16.412,104.605
490204,16.41,104.505
490205,16.274,104.615
490206,16.358,104.499
490207,16.381,104.437
490301,16.299,104.905
490302,16.376,104.862
490303,16.254,104.701
490304,16.346,104.781
490305,16.232,104.852
490306,16.287,104.837
490307,16.41,104.814
490401,16.818,104.523
490402,16.811,104.568
490403,16.792,104.196
490404,16.76,104.492
490405,16.805,104.618
490406,16.797,104.373
490503,16.569,104.451
490504,16.589,104.279
490505,16.616,104.453
490506,16.701,104.352
490507,16.686,104.282
490508,16.675,104.435
490511,16.561,104.492
490512,16.499,104.411
490514,16.569,104.398
490601,16.716,104.728
490602,16.763,104.729
490603,16.667,104.707
490604,16.68,104.733
490605,16.807,104.708
490701,16.459,104.361
490702,16.49,104.278
490703,16.455,104.447
490704,16.41,104.337
490705,16.388,104.382
490706,16.491,104.36
500101,18.796,98.985
500102,18.785,98.985
500103,18.777,98.984
500104,18.796,98.996
500105,18.774,98.996
500106,18.785,99.011
500107,18.821,98.969
500108,18.768,98.921
500109,,
500110,18.742,98.978
500111,18.758,99.015
500112,18.77,99.034
500113,18.788,99.034
500114,18.816,99.008
500115,18.811,98.999
500116,18.841,98.998
500116,,
500203,18.502,98.6
500204,18.472,98.726
500205,18.352,98.668
500206,18.256,98.565
500207,18.39,98.576
500209,18.222,98.721
500209,,
500301,18.552,98.401
500302,18.485,98.416
500303,18.342,98.234
500304,18.738,98.224
500305,18.802,98.373
500307,18.451,98.136
500308,18.358,98.376
500401,19.389,98.947
500402,19.312,98.939
500403,19.477,98.833
500404,19.687,98.9
500405,19.388,98.753
500406,19.507,99.066
500407,19.552,98.906
500501,18.899,99.17
500502,18.808,99.072
500503,18.965,99.141
500504,18.85,99.16
500505,18.832,99.12
500506,18.836,99.106
500507,18.841,99.088
500508,18.807,99.095
500509,18.782,99.101
500510,18.81,99.127
500511,18.805,99.149
500512,18.847,99.196
500513,18.935,99.243
500514,18.956,99.326
500601,19.118,98.946
500602,19.155,98.91
500603,19.071,98.916
500604,19.144,99.024
500605,19.117,99.072
500606,19.104,98.81
500606,,
500607,19.218,99.047
500608,19.049,98.83
500609,19.179,98.671
500610,19.186,98.79
500611,19.147,98.861
500612,19.269,98.768
500613,19.2,98.953
500701,18.914,98.964
500702,18.929,98.948
500703,18.954,98.954
500704,19.011,98.942
500705,19.005,98.837
500706,18.967,98.915
500707,18.911,98.893
500708,18.885,98.82
500709,18.894,98.945
500710,18.86,98.939
500711,18.898,98.983
500801,18.823,98.714
500802,18.977,98.739
500803,18.945,98.641
500804,18.791,98.604
500805,19.001,98.464
500901,19.944,99.214
500903,19.955,99.112
500904,19.793,99.124
500905,,
500906,19.879,99.209
500910,19.821,99.213
500911,,
500912,20.061,99.121
501001,20.065,99.262
501002,20.06,99.168
501003,19.948,99.28
501004,19.98,99.382
501005,20.066,99.387
501006,19.871,99.343
501007,,
501101,19.378,99.203
501102,19.359,99.202
501103,19.37,99.266
501104,19.44,99.261
501105,19.504,99.204
501106,19.392,99.121
501107,19.33,99.109
501108,19.308,99.164
501109,19.303,99.261
501110,19.213,99.212
501111,19.074,99.225
501201,18.62,98.875
501202,18.665,98.871
501203,18.531,98.864
501204,18.601,98.907
501205,18.574,98.939
501206,18.626,98.854
501207,18.557,98.887
501208,18.586,98.849
501210,18.613,98.92
501214,18.674,98.841
501215,18.574,98.907
501301,18.756,99.133
501302,18.735,99.136
501303,18.746,99.206
501304,18.704,99.107
501305,18.722,99.154
501306,18.7,99.229
501310,18.785,99.126
501311,18.781,99.189
501312,18.76,99.082
501313,18.775,99.056
501401,18.857,99.046
501402,18.819,99.024
501403,18.808,99.038
501404,18.842,99.062
501405,18.861,99.084
501406,18.911,99.101
501407,18.852,99.023
501407,,
501408,18.93,99.014
501409,,
501410,19.026,99.007
501411,18.896,99.08
501412,18.907,99.051
501501,18.692,98.915
501502,18.674,98.933
501503,18.65,98.922
501504,18.613,98.945
501505,18.673,98.956
501506,18.689,98.98
501507,18.701,98.944
501508,18.719,98.97
501509,18.731,98.923
501510,18.769,98.868
501511,18.709,98.881
501601,18.16,98.483
501602,18.103,98.583
501603,18.088,98.709
501604,18.158,98.379
501605,18.155,98.244
501606,18.009,98.52
501701,17.897,98.731
501702,17.959,98.676
501703,17.873,98.593
501704,18.053,98.626
501705,18.017,98.661
501706,17.836,98.736
501801,17.915,98.335
501802,17.682,98.392
501803,17.398,98.395
501804,17.43,98.5
501805,17.654,98.217
501806,17.864,98.156
501901,18.707,99.036
501902,18.681,99.047
501903,18.694,99.071
501904,18.745,99.043
501905,18.678,98.991
501906,18.691,99.019
501907,18.735,99.021
501908,18.659,98.998
501909,18.697,98.997
501910,18.718,99.007
501911,18.64,98.972
501912,18.736,99.059
502001,19.515,98.639
502002,19.692,98.693
502003,19.615,98.632
502101,19.748,99.145
502102,19.646,99.178
502103,19.73,99.247
502104,19.736,99.073
502201,18.637,98.752
502202,18.587,98.741
502203,18.554,98.849
502204,18.683,98.674
502205,18.679,98.783
502301,18.793,99.308
502302,18.758,99.263
502303,18.825,99.242
502304,18.884,99.327
502305,18.591,99.289
502306,18.702,99.308
502401,18.488,98.798
502402,18.504,98.841
502403,18.56,98.782
502404,18.581,98.682
502501,19.11,98.281
502502,18.936,98.38
502503,19.011,98.218
510101,18.573,99.002
510102,18.613,99.032
510103,18.648,99.042
510104,18.656,99.013
510105,18.623,98.986
510106,18.598,98.984
510107,18.572,98.985
510108,18.523,98.951
510109,18.468,98.971
510110,18.519,99.03
510111,18.558,99.009
510112,18.575,99.063
510113,18.592,99.128
510116,18.517,99.109
510117,18.502,98.989
510201,18.532,99.245
510202,18.417,99.135
510203,18.342,99.052
510204,18.363,98.962
510205,18.438,99.03
510206,18.241,98.97
510301,18.308,98.815
510302,18.211,98.867
510303,18.36,98.794
510304,18.383,98.75
510305,18.314,98.697
510401,17.79,98.986
510402,17.956,98.956
510403,17.687,98.97
510404,17.742,99.062
510405,17.604,98.783
510406,17.761,98.809
510408,17.855,98.936
510409,18.079,98.898
510501,17.983,99.048
510502,17.87,99.089
510503,18.106,99.025
510601,18.537,98.933
510602,18.512,98.937
510603,18.498,98.91
510604,18.479,98.941
510605,18.509,98.871
510606,18.449,98.923
510607,18.478,98.873
510608,18.424,98.833
510611,18.371,98.898
510701,18.614,99.19
510702,18.679,99.163
510801,18.404,98.732
510802,18.415,98.78
510803,18.422,98.744
520101,18.29,99.492
520102,,
520103,,
520104,,
520105,18.255,99.518
520105,,
520106,18.254,99.479
520107,18.211,99.502
520108,18.268,99.432
520109,18.526,99.691
520110,18.392,99.645
520111,18.316,99.571
520112,18.374,99.55
520113,18.478,99.357
520114,18.357,99.455
520115,18.52,99.414
520116,18.31,99.433
520117,18.39,99.485
520118,18.445,99.545
520119,18.46,99.598
520201,18.374,99.701
520201,,
520202,18.343,99.836
520203,18.456,99.941
520204,18.297,99.668
520205,18.25,99.807
520301,18.238,99.387
520302,18.031,99.301
520303,18.186,99.255
520304,18.147,99.407
520305,18.196,99.413
520306,18.202,99.372
520307,18.074,99.381
520308,18.173,99.365
520309,18.254,99.318
520401,18.071,99.244
520402,18.138,99.196
520403,17.975,99.165
520404,18.132,99.087
520501,18.752,99.996
520502,18.743,99.958
520503,18.726,99.886
520504,18.972,99.824
520505,18.839,99.927
520506,18.817,99.885
520507,18.788,99.852
520508,18.782,100.054
520509,18.609,99.888
520510,18.634,100.038
520601,18.7,99.616
520602,18.592,99.561
520603,18.783,99.695
520604,18.836,99.578
520605,18.645,99.725
520606,18.914,99.703
520607,18.726,99.557
520701,19.229,99.631
520702,19.16,99.585
520703,19.084,99.577
520704,18.992,99.601
520705,19.07,99.713
520706,19.157,99.645
520707,19.329,99.636
520708,19.08,99.649
520801,17.634,99.212
520802,17.468,99.216
520803,17.684,99.299
520804,17.609,99.381
520805,17.396,99.353
520806,17.651,99.116
520807,17.766,99.201
520808,17.558,99.207
520901,17.513,99.009
520902,17.564,99.069
520903,17.539,99.152
520904,17.412,99.162
520904,,
521001,18.162,99.563
521001,,
521002,18.109,99.545
521003,18.122,99.477
521004,18.089,99.491
521005,18.054,99.489
521006,18.17,99.46
521007,18.104,99.671
521008,18.173,99.696
521010,18.09,99.614
521011,17.984,99.484
521101,17.835,99.344
521102,17.9,99.421
521103,17.956,99.353
521104,17.904,99.266
521201,18.337,99.353
521202,18.349,99.387
521203,18.269,99.2
521204,18.284,99.365
521205,18.408,99.277
521206,18.291,99.273
521207,18.421,99.339
521301,18.797,99.446
521302,18.685,99.481
521303,18.57,99.47
521304,18.838,99.501
521305,18.946,99.531
530101,17.613,100.079
530102,17.652,100.086
530103,17.579,100.117
530103,,
530104,17.6,100.16
530105,17.641,100.166
530106,17.545,100.079
530107,17.562,100.199
530108,17.684,100.132
530109,17.702,100.174
530110,17.784,100.161
530111,17.663,100.28
530112,17.639,100.243
530113,17.737,100.266
530114,17.651,100.365
530115,17.681,100.337
530116,17.76,100.223
530117,17.606,100.36
530201,17.488,100.113
530202,17.441,100.158
530203,17.426,100.115
530204,17.456,100.215
530205,17.502,99.976
530301,17.845,100.448
530302,17.76,100.333
530302,,
530303,17.749,100.491
530304,17.834,100.353
530305,17.862,100.25
530307,17.97,100.441
530308,17.718,100.329
530401,17.72,100.646
530402,17.74,100.758
530403,17.82,100.788
530404,17.608,100.542
530405,17.602,100.705
530406,17.794,100.935
530407,17.92,100.615
530501,18.068,100.937
530502,17.955,100.906
530503,17.914,100.848
530504,17.93,100.757
530601,18.115,101.062
530602,17.951,100.998
530603,18.253,101.044
530604,17.301,100.107
530701,17.37,100.13
530702,17.358,100.027
530703,17.379,100.178
530704,17.292,100.031
530705,17.256,100.123
530706,17.238,100.021
530707,17.208,100.138
530708,17.187,100.016
530709,17.245,100.193
530710,17.318,100.21
530711,17.652,100.039
530801,17.746,99.968
530802,17.754,100.072
530803,17.651,99.997
530804,17.631,100.037
530805,17.529,100.035
530806,17.58,100.015
530807,17.547,99.963
530808,17.535,100.415
530901,17.444,100.356
530902,17.495,100.267
530903,17.581,100.299
530904,18.008,101.084
540101,18.14,100.142
540102,18.113,100.164
540103,18.186,100.255
540104,18.063,100.316
540105,18.188,100.196
540106,18.163,100.21
540107,18.209,100.11
540108,18.215,100.204
540109,18.228,100.237
540110,18.158,100.092
540111,18.154,100.224
540112,18.128,100.306
540113,18.246,100.139
540114,18.247,100.217
540115,18.165,100.154
540116,18.229,100.126
540117,18.187,100.157
540118,17.954,100.323
540119,18.167,100.193
540120,18.123,100.184
540201,18.351,100.336
540204,18.316,100.34
540205,18.254,100.309
540206,18.208,100.381
540207,,
540208,18.304,100.257
540209,18.35,100.26
540210,18.32,100.464
540213,18.432,100.513
540214,18.411,100.314
540215,18.396,100.248
540301,18.131,99.825
540302,18.065,99.937
540303,18.151,99.983
540304,18.303,99.999
540305,18.042,99.811
540306,18.093,99.776
540307,17.959,99.752
540308,18.013,99.719
540309,17.986,99.871
540401,18.059,100.087
540402,18.034,100.091
540403,17.961,100.188
540404,18.067,100.126
540405,18.015,100.206
540406,18.033,100.222
540407,18.06,100.026
540408,18.09,100.168
540409,18.096,100.126
540410,18.102,100.023
540411,18.124,100.046
540412,18.069,100.111
540501,17.973,100.04
540502,17.975,100.104
540503,17.892,99.956
540504,17.898,100.09
540505,18.024,99.991
540601,18.437,100.234
540602,18.485,100.183
540603,18.418,100.089
540604,18.531,100.271
540605,18.333,100.181
540606,18.709,100.247
540607,18.365,100.198
540608,18.402,100.2
540701,17.861,99.647
540702,17.759,99.425
540703,18.005,99.638
540704,17.85,99.79
540705,17.866,99.539
540706,17.826,99.472
540707,17.945,99.556
540801,18.271,100.218
540802,18.295,100.208
540803,18.268,100.138
540804,18.294,100.115
540805,18.271,100.266
540806,18.32,100.12
550101,18.793,100.786
550102,18.97,100.721
550103,18.85,100.749
550104,18.783,100.731
550105,18.797,100.712
550106,18.783,100.615
550107,18.708,100.682
550108,18.724,100.739
550109,18.686,100.732
550116,18.742,100.624
550117,18.912,100.592
550202,18.736,101.025
550203,18.687,100.975
550204,18.611,101.057
550205,18.641,100.961
550206,18.824,101.045
550301,18.782,100.429
550302,18.858,100.405
550303,18.849,100.484
550304,18.907,100.425
550401,18.313,100.681
550402,18.273,100.884
550403,18.369,100.771
550404,18.236,100.745
550405,18.276,100.567
550406,18.35,100.57
550407,18.394,100.629
550501,19.168,100.903
550502,19.197,100.849
550503,19.224,100.951
550504,19.148,100.967
550505,19.097,100.957
550506,19.029,100.998
550509,19.222,100.895
550510,19.162,100.838
550511,19.254,101.091
550512,19.27,101.031
550513,19.13,100.9
550514,19.176,100.947
550601,19.119,100.798
550602,19.107,100.665
550603,19.214,100.774
550604,19.061,100.926
550605,19.022,100.829
550606,19.069,100.726
550607,19.103,100.865
550608,19.14,100.751
550609,19.128,100.831
550610,19.235,100.684
550701,18.577,100.74
550702,18.53,100.834
550703,18.59,100.93
550704,18.637,100.783
550705,18.679,100.837
550706,18.464,100.729
550707,18.444,100.94
550708,18.639,100.725
550709,18.611,100.471
550710,18.6,100.648
550711,18.514,100.541
550712,18.531,100.996
550713,18.718,100.552
550714,18.474,100.637
550715,18.637,100.896
550716,18.564,100.66
550717,18.661,100.694
550801,19.535,100.975
550802,19.514,100.849
550803,19.447,100.811
550804,19.39,100.834
550901,19.32,100.97
550902,19.324,100.843
550903,19.246,100.855
550904,19.338,100.925
550908,19.27,100.909
550909,19.258,100.814
551001,18.117,100.615
551002,18.139,100.832
551003,18.226,100.505
551004,18.115,100.486
551101,18.898,100.902
551102,18.957,100.95
551103,18.899,100.983
551201,19.297,101.176
551202,19.127,101.13
551204,18.973,101.201
551205,19.22,101.198
551301,19.339,100.704
551302,19.462,100.691
551303,19.384,100.567
551401,18.756,100.816
551402,18.696,100.801
551403,18.698,100.88
551404,18.737,100.841
551405,18.878,100.83
551406,18.731,100.791
551407,18.803,100.933
551501,19.559,101.046
551502,19.45,101.128
560101,19.172,99.894
560102,19.142,99.912
560104,19.088,99.797
560105,19.141,99.823
560106,19.216,99.756
560107,19.198,99.8
560108,19.337,99.902
560110,19.049,99.917
560111,19.295,99.733
560112,19.105,99.945
560113,19.202,99.927
560114,19.127,99.886
560115,19.156,99.811
560116,19.245,99.815
560118,19.166,99.759
560201,19.352,100.12
560202,19.282,100.152
560203,19.414,100.073
560204,19.507,100.103
560205,19.436,100.166
560206,19.378,100.163
560207,19.273,100.186
560301,19.536,100.293
560306,19.477,100.244
560307,19.495,100.327
560308,19.394,100.244
560309,19.537,100.337
560310,19.511,100.504
560311,19.586,100.234
560312,19.432,100.451
560313,19.552,100.201
560314,19.473,100.291
560401,18.888,100.334
560402,18.869,100.22
560403,18.992,100.404
560501,19.152,99.955
560502,19.157,100.026
560503,19.105,100.074
560504,18.988,100.034
560505,19.37,100.04
560506,19.195,100.034
560507,19.284,100.084
560508,18.925,100.096
560509,19.242,100.053
560510,19.134,99.998
560511,19.194,99.982
560512,19.085,100.014
560601,19.102,100.205
560602,19.182,100.374
560603,19.211,100.329
560604,19.284,100.403
560605,19.282,100.502
560606,19.219,100.242
560607,19.111,100.457
560701,19.33,99.846
560702,19.357,99.725
560703,19.313,99.796
560704,19.426,99.763
560705,19.399,99.859
560706,19.396,99.756
560801,19.671,100.378
560802,19.622,100.37
560803,19.606,100.417
560804,19.616,100.289
560805,19.57,100.317
560901,19.311,99.999
560902,19.24,99.952
560903,19.241,99.989
570101,19.907,99.832
570102,19.898,99.803
570103,19.971,99.847
570104,20.048,99.876
570105,20.021,99.922
570106,19.991,99.729
570107,19.855,99.805
570111,19.862,99.698
570112,20.015,99.506
570113,19.756,99.872
570114,19.937,99.887
570115,19.682,99.945
570116,19.768,99.819
570118,19.837,99.851
570120,19.931,99.713
570121,,
570202,19.866,99.912
570203,19.882,100.046
570204,19.932,99.94
570206,19.805,100.005
570208,19.904,99.974
570301,20.266,100.369
570302,20.202,100.364
570303,20.058,100.402
570304,19.989,100.347
570305,20.061,100.284
570308,20.15,100.324
570310,20.361,100.313
570401,19.692,100.213
570402,19.697,100.096
570402,,
570403,19.658,100.062
570404,19.573,100.063
570405,19.625,99.99
570409,19.787,100.355
570410,19.678,100.283
570411,19.717,100.18
570412,19.609,100.092
570413,19.607,100.143
570501,19.609,99.864
570502,19.672,99.821
570503,19.71,99.723
570504,19.575,99.765
570505,19.548,99.808
570506,19.538,99.771
570507,19.616,99.746
570508,19.495,99.648
570509,19.49,99.711
570510,19.663,99.733
570511,19.607,99.684
570512,19.454,99.732
570513,19.554,99.746
570514,19.47,99.832
570515,19.524,99.88
570601,19.507,100.015
570602,19.579,99.933
570603,19.466,100.048
570605,19.494,99.947
570606,19.435,99.934
570701,20.138,99.87
570702,20.239,99.982
570703,20.251,99.902
570704,20.181,99.846
570705,20.171,99.891
570706,20.163,100.018
570708,20.134,99.77
570710,20.256,99.864
570711,20.221,99.797
570712,20.239,99.936
570713,20.17,99.95
570801,20.305,100.081
570802,20.28,100.003
570803,20.212,100.265
570804,20.336,100.002
570805,20.298,100.262
570806,20.238,100.062
570901,20.431,99.913
570902,20.286,99.87
570903,20.398,100.01
570904,20.37,99.894
570905,20.378,99.957
570906,20.409,99.9
570908,20.31,99.929
570909,20.325,99.869
571001,19.676,99.56
571002,19.715,99.427
571003,19.63,99.524
571004,19.677,99.317
571005,19.504,99.528
571006,19.848,99.497
571007,19.569,99.546
571101,19.419,99.514
571102,19.358,99.422
571103,19.302,99.459
571104,19.252,99.441
571105,19.241,99.525
571106,19.164,99.367
571107,19.098,99.451
571201,19.902,100.118
571202,19.926,100.239
571203,19.769,100.107
571204,19.861,100.182
571205,19.991,100.184
571301,20.108,100.539
571302,19.94,100.449
571303,20.117,100.48
571304,20.042,100.52
571401,19.804,100.233
571402,19.847,100.272
571403,19.924,100.306
571501,20.306,99.603
571502,20.194,99.706
571503,20.141,99.654
571504,20.288,99.783
571601,19.734,99.67
571602,19.757,99.747
571603,19.804,99.768
571604,19.794,99.715
571605,19.812,99.653
571701,19.984,100.049
571702,20.041,100.006
571703,20.048,100.12
571801,20.104,100.068
571802,20.134,100.193
571803,20.181,100.124
580101,19.302,97.97
580102,19.038,98.006
580103,19.215,97.91
580104,19.344,97.915
580105,19.497,97.995
580106,,
580109,19.188,98.112
580201,18.992,97.801
580202,18.836,97.796
580203,18.702,97.945
580204,18.742,98.051
580205,18.673,97.827
580206,18.884,98.046
580301,19.362,98.419
580302,19.512,98.497
580303,19.456,98.363
580304,19.3,98.525
580305,19.336,98.233
580306,19.216,98.313
580307,19.12,98.581
580401,18.259,97.88
580402,18.148,97.972
580403,18.237,97.638
580404,18.12,98.074
580405,18.063,97.808
580406,18.432,97.719
580408,18.268,98.072
580501,18.435,97.852
580502,18.548,97.872
580503,18.315,97.991
580504,18.609,98.032
580505,18.37,98.102
580506,18.529,98.093
580507,18.508,97.992
580508,18.586,98.161
580601,17.898,97.872
580602,18.003,97.981
580603,18.015,98.16
580604,17.796,98.049
580605,18.113,98.166
580606,17.899,97.759
580701,19.453,98.169
580702,19.615,98.204
580703,19.582,98.309
580704,19.659,98.114
600101,15.703,100.128
600102,15.663,100.118
600103,15.719,100.218
600104,15.712,100.174
600105,15.63,100.086
600106,15.681,100.073
600107,15.633,100.132
600108,15.771,100.188
600109,15.755,100.11
600110,15.801,100.143
600111,15.788,100.057
600112,15.663,100.216
600113,15.735,100.08
600114,15.724,99.997
600115,15.804,99.965
600116,15.645,100.169
600117,15.734,100.14
600201,15.559,100.056
600202,15.585,100.114
600203,15.594,100.081
600204,15.662,99.997
600205,15.62,99.981
600206,15.581,99.996
600207,15.54,100.015
600208,15.54,99.96
600209,15.503,99.989
600301,15.896,100.315
600302,15.77,100.233
600303,15.889,100.346
600304,15.869,100.286
600305,15.915,100.253
600306,15.806,100.176
600307,15.901,100.395
600308,15.833,100.28
600309,15.83,100.235
600310,15.829,100.36
600311,15.948,100.312
600312,15.757,100.286
600401,15.85,100.654
600402,15.924,100.614
600403,15.787,100.549
600404,15.908,100.494
600405,15.837,100.464
600406,15.855,100.504
600407,15.864,100.429
600408,15.937,100.713
600409,15.783,100.649
600501,15.918,99.976
600502,15.943,100.022
600503,15.879,100.014
600504,15.871,99.942
600505,15.937,99.89
600506,15.982,99.872
600507,16.017,99.917
600508,15.993,99.967
600509,16.08,99.999
600510,15.997,100.095
600511,16.13,100.054
600512,16.073,100.065
600513,15.956,99.988
600601,15.828,100.104
600602,15.849,100.085
600603,15.884,100.146
600604,15.839,100.039
600605,15.908,100.072
600701,15.271,100.339
600702,15.197,100.422
600703,15.103,100.439
600704,15.225,100.483
600705,15.384,100.383
600706,15.403,100.278
600707,15.194,100.325
600708,15.12,100.387
600709,15.235,100.549
600710,15.175,100.393
600801,15.631,100.48
600802,15.704,100.442
600803,15.583,100.432
600804,15.768,100.487
600805,15.649,100.355
600806,15.685,100.538
600807,15.603,100.518
600808,15.781,100.413
600809,15.731,100.34
600810,15.486,100.533
600901,15.622,100.604
600902,15.524,100.633
600903,15.709,100.666
600904,15.476,100.71
600905,15.44,100.587
600906,15.598,100.761
600907,15.721,100.784
600908,15.637,100.7
601001,15.455,100.145
601002,15.449,100.2
601003,15.471,100.245
601004,15.389,100.2
601005,15.514,100.069
